Date,State,District,Pincode,Bio_age_5_17,Bio_age_17+
01-03-2025,Odisha,Ganjam,761003,157,236
01-03-2025,Chhattisgarh,Bilaspur,495550,119,609
01-03-2025,Tamil Nadu,Vellore,635653,247,206
01-03-2025,Bihar,Aurangabad,824112,370,433
01-03-2025,Uttar Pradesh,Kaushambi,212206,803,181
01-03-2025,Maharashtra,Yavatmal,445301,246,610
01-03-2025,Maharashtra,Akola,444501,379,1175
01-03-2025,Tamil Nadu,Namakkal,637021,222,83
01-03-2025,Telangana,Mahabubnagar,509340,126,134
01-03-2025,Rajasthan,Bikaner,334402,121,165
01-03-2025,Telangana,Warangal,506315,147,197
01-03-2025,Karnataka,Vijayapura,586214,144,112
01-03-2025,Tamil Nadu,Theni,625524,67,61
01-03-2025,Maharashtra,Nandurbar,425444,358,485
01-03-2025,West Bengal,Howrah,711412,46,84
01-03-2025,West Bengal,Paschim Medinipur,721166,80,76
01-03-2025,Uttar Pradesh,Gautam Buddha Nagar,201009,319,365
01-03-2025,Rajasthan,Bharatpur,321408,133,185
01-03-2025,Assam,Karbi Anglong,782481,109,66
01-03-2025,Jammu and Kashmir,Udhampur,182101,233,375
01-03-2025,Tamil Nadu,Ariyalur,621704,717,186
01-03-2025,Gujarat,Botad,364720,136,41
01-03-2025,Tamil Nadu,Theni,625530,175,195
01-03-2025,Rajasthan,Jhunjhunun,333031,186,332
01-03-2025,Kerala,Alappuzha,690527,27,45
01-03-2025,Haryana,Rohtak,124514,188,488
01-03-2025,Tamil Nadu,Tirunelveli,627423,216,117
01-03-2025,Bihar,Khagaria,852161,750,730
01-03-2025,Odisha,Nayagarh,752091,151,245
01-03-2025,Uttar Pradesh,Pratapgarh,230201,560,356
01-03-2025,Assam,Kokrajhar,783332,40,30
01-03-2025,Rajasthan,Dausa,321613,69,153
01-03-2025,Maharashtra,Nanded,431603,391,606
01-03-2025,Tamil Nadu,Namakkal,638007,53,109
01-03-2025,Kerala,Thrissur,680741,42,66
01-03-2025,Punjab,Hoshiarpur,144214,86,186
01-03-2025,Tamil Nadu,Pudukkottai,622201,303,289
01-03-2025,Jharkhand,Koderma,825109,198,240
01-03-2025,Uttar Pradesh,Etawah,206131,168,140
01-03-2025,Uttar Pradesh,Ballia,221718,145,151
01-03-2025,Odisha,Sundargarh,770074,12,49
01-03-2025,Meghalaya,West Garo Hills,794104,337,2034
01-03-2025,Rajasthan,Jodhpur,342605,191,246
01-03-2025,Kerala,Kozhikode,673307,50,92
01-03-2025,Tamil Nadu,Tiruchirappalli,620012,176,463
01-03-2025,Bihar,Nawada,805125,470,726
01-03-2025,West Bengal,Nadia,741167,32,45
01-03-2025,Uttar Pradesh,Prayagraj,212307,14,14
01-03-2025,Assam,Cachar,788099,61,47
01-03-2025,Andhra Pradesh,Guntur,522603,207,104
01-03-2025,Kerala,Pathanamthitta,689693,36,112
01-03-2025,Andhra Pradesh,Cuddapah,516162,97,53
01-03-2025,Himachal Pradesh,Chamba,176207,136,262
01-03-2025,Uttar Pradesh,Balrampur,271203,267,87
01-03-2025,West Bengal,Maldah,732201,85,211
01-03-2025,Rajasthan,Bhilwara,311603,123,205
01-03-2025,West Bengal,Birbhum,731204,219,339
01-03-2025,Andhra Pradesh,Cuddapah,516228,175,63
01-03-2025,Assam,Karbi Anglong,782485,240,92
01-03-2025,Rajasthan,Jaipur,303102,136,195
01-03-2025,Uttar Pradesh,Jhansi,284302,106,44
01-03-2025,Uttar Pradesh,Mau,275301,318,196
01-03-2025,Andhra Pradesh,Vizianagaram,535546,183,181
01-03-2025,Maharashtra,Nagpur,440033,38,81
01-03-2025,Andhra Pradesh,Kurnool,518308,373,106
01-03-2025,Uttar Pradesh,Fatehpur,212653,160,298
01-03-2025,Himachal Pradesh,Shimla,171006,52,60
01-03-2025,Andhra Pradesh,Ananthapur,515501,191,16
01-03-2025,Rajasthan,Karauli,322204,44,67
01-03-2025,Jharkhand,Dhanbad,828207,62,107
01-03-2025,Maharashtra,Sangli,416311,50,246
01-03-2025,Uttar Pradesh,Firozabad,205152,183,88
01-03-2025,Haryana,Yamuna Nagar,133206,75,219
01-03-2025,Andhra Pradesh,Nellore,524126,180,160
01-03-2025,Uttar Pradesh,Banda,210201,657,472
01-03-2025,Rajasthan,Karauli,322218,142,201
01-03-2025,Karnataka,Uttara Kannada,581356,39,39
01-03-2025,Kerala,Ernakulam,683105,87,118
01-03-2025,Andhra Pradesh,Ananthapur,515134,86,19
01-03-2025,Andhra Pradesh,Anakapalli,531027,25,19
01-03-2025,Maharashtra,Thane,401504,13,49
01-03-2025,Gujarat,Narmada,393151,154,461
01-03-2025,Tamil Nadu,Salem,636401,219,67
01-03-2025,Gujarat,Surendra Nagar,363423,51,70
01-03-2025,West Bengal,Nadia,741127,69,92
01-03-2025,Tripura,Gomati,799101,480,87
01-03-2025,Telangana,Mahabubnagar,509360,78,59
01-03-2025,Rajasthan,Nagaur,341518,59,83
01-03-2025,Assam,Dhubri,783371,318,79
01-03-2025,Assam,Baksa,781367,56,65
01-03-2025,Tamil Nadu,Tirupattur,635854,63,25
01-03-2025,Odisha,Bhadrak,756127,64,138
01-03-2025,Gujarat,Patan,384225,63,112
01-03-2025,Karnataka,Hassan,573115,104,71
01-03-2025,Assam,Marigaon,782410,127,90
01-03-2025,Uttarakhand,Bageshwar,263630,13,35
01-03-2025,Maharashtra,Nashik,422008,133,306
01-03-2025,West Bengal,Paschim Bardhaman,713337,11,33
01-03-2025,West Bengal,Hooghly,712311,56,119
01-03-2025,Kerala,Kozhikode,673542,110,133
01-03-2025,Andhra Pradesh,Khammam,507182,29,58
01-03-2025,Chhattisgarh,Bilaspur,495559,43,273
01-03-2025,Maharashtra,Sangli,415403,43,98
01-03-2025,Rajasthan,Chittorgarh,312021,51,58
01-03-2025,Bihar,Lakhisarai,811107,213,326
01-03-2025,Orissa,Ganjam,761001,17,106
01-03-2025,Odisha,Baudh,762030,13,209
01-03-2025,Telangana,Karimnagar,505129,33,36
01-03-2025,Uttar Pradesh,Prayagraj,212306,31,98
01-03-2025,Andhra Pradesh,Chittoor,517569,124,95
01-03-2025,Gujarat,Kachchh,370405,77,57
01-03-2025,Tamil Nadu,Kancheepuram,603105,90,109
01-03-2025,West Bengal,Uttar Dinajpur,733213,20,53
01-03-2025,Karnataka,Chickmagalur,577113,28,47
01-03-2025,Tamil Nadu,Kanyakumari,629402,17,11
01-03-2025,Jharkhand,Dhanbad,828120,19,86
01-03-2025,Maharashtra,Kolhapur,416552,27,163
01-03-2025,Andhra Pradesh,Hyderabad,500045,51,193
01-03-2025,Punjab,Rupnagar,140102,41,170
01-03-2025,Andhra Pradesh,Chittoor,517390,89,31
01-03-2025,Maharashtra,Raigad,410208,19,88
01-03-2025,West Bengal,Paschim Medinipur,721135,76,148
01-03-2025,Himachal Pradesh,Bilaspur,174023,24,60
01-03-2025,Tamil Nadu,Coimbatore,641305,75,159
01-03-2025,Madhya Pradesh,Guna,473335,10,31
01-03-2025,Chandigarh,Chandigarh,160020,38,60
01-03-2025,Rajasthan,Kota,325207,48,68
01-03-2025,Tamil Nadu,Mayiladuthurai,609111,38,11
01-03-2025,Tamil Nadu,Tenkasi,627859,14,11
01-03-2025,Maharashtra,Ahmadnagar,413726,59,177
01-03-2025,Kerala,Thiruvananthapuram,695602,27,55
01-03-2025,Uttarakhand,Pauri Garhwal,246164,24,52
01-03-2025,Andhra Pradesh,Eluru,534452,15,29
01-03-2025,Kerala,Thiruvananthapuram,695611,13,34
01-03-2025,Gujarat,Surat,394320,35,63
01-03-2025,Andhra Pradesh,Krishna,521247,49,40
01-03-2025,Telangana,Nalgonda,508234,30,10
01-03-2025,Kerala,Kollam,691016,10,32
01-03-2025,West Bengal,West Midnapore,721145,10,47
01-03-2025,Odisha,Sundergarh,769009,24,42
01-03-2025,Andhra Pradesh,Karim Nagar,505209,10,30
01-03-2025,Jammu and Kashmir,Kargil,194103,63,39
01-03-2025,Tamil Nadu,Thiruvallur,602025,16,17
01-03-2025,Andhra Pradesh,Nellore,524316,32,55
01-03-2025,Tamil Nadu,Villupuram,607805,10,6
01-03-2025,Himachal Pradesh,Hamirpur,174311,25,53
01-03-2025,Karnataka,Mysuru,571104,17,17
01-03-2025,Andhra Pradesh,Warangal,506349,17,94
01-03-2025,Maharashtra,Mumbai City,400013,57,83
01-03-2025,Andhra Pradesh,Prakasam,523373,76,63
01-03-2025,Telangana,K.v. Rangareddy,500085,18,14
01-03-2025,Assam,Kamrup Metro,781019,26,28
01-03-2025,Assam,Sibsagar,785661,11,3
01-03-2025,Uttar Pradesh,Rampur,244923,24,14
01-03-2025,Kerala,Kozhikode,673304,33,52
01-03-2025,Uttar Pradesh,Unnao,209865,11,19
01-03-2025,Madhya Pradesh,Panna,488446,542,702
01-03-2025,Odisha,Ganjam,761104,244,471
01-03-2025,Jharkhand,Latehar,822111,569,355
01-03-2025,Maharashtra,Yavatmal,445308,118,195
01-03-2025,Uttar Pradesh,Shahjahanpur,242001,4093,1274
01-03-2025,Punjab,Bathinda,151301,363,598
01-03-2025,Delhi,East Delhi,110096,901,1059
01-03-2025,Uttar Pradesh,Aligarh,202001,4090,1875
01-03-2025,Uttar Pradesh,Varanasi,221104,579,347
01-03-2025,Rajasthan,Karauli,322236,197,228
01-03-2025,Uttar Pradesh,Hathras,204216,673,154
01-03-2025,Karnataka,Ballari,583124,42,31
01-03-2025,Odisha,Nabarangapur,764049,115,316
01-03-2025,Tamil Nadu,Tiruppur,641663,205,224
01-03-2025,Tamil Nadu,Ariyalur,612901,170,101
01-03-2025,Karnataka,Dakshina Kannada,574145,37,128
01-03-2025,Rajasthan,Ganganagar,335804,293,519
01-03-2025,Telangana,Nizamabad,503001,532,535
01-03-2025,Maharashtra,Yavatmal,445215,623,1813
01-03-2025,Madhya Pradesh,Satna,485778,159,249
01-03-2025,Maharashtra,Gondiya,441601,900,1172
01-03-2025,Maharashtra,Washim,444404,467,1403
01-03-2025,Karnataka,Ramanagar,561101,39,66
01-03-2025,Tamil Nadu,Villupuram,605757,100,37
01-03-2025,Tamil Nadu,Tiruppur,641664,323,543
01-03-2025,Uttarakhand,Udham Singh Nagar,262308,548,631
01-03-2025,Gujarat,Devbhumi Dwarka,361315,234,107
01-03-2025,Tamil Nadu,Tiruchirappalli,621203,99,69
01-03-2025,Kerala,Malappuram,676551,161,258
01-03-2025,Manipur,Imphal West,795132,74,135
01-03-2025,Uttar Pradesh,Pratapgarh,230403,204,254
01-03-2025,Madhya Pradesh,Vidisha,464111,227,226
01-03-2025,Madhya Pradesh,Damoh,470673,626,695
01-03-2025,Karnataka,Gulbarga,585308,87,100
01-03-2025,Andhra Pradesh,Krishna,520012,443,316
01-03-2025,Maharashtra,Nagpur,440018,176,485
01-03-2025,Kerala,Malappuram,676302,208,206
01-03-2025,Jharkhand,Palamu,822118,672,870
01-03-2025,West Bengal,North 24 Parganas,743424,250,210
01-03-2025,Bihar,Nalanda,803116,325,412
01-03-2025,Uttar Pradesh,Allahabad,211002,241,234
01-03-2025,Bihar,Sitamarhi,843317,610,1087
01-03-2025,Bihar,Banka,813211,316,599
01-03-2025,Odisha,Angul,759129,171,407
01-03-2025,Kerala,Thiruvananthapuram,695564,80,97
01-03-2025,Maharashtra,Mumbai,400103,42,201
01-03-2025,Tamil Nadu,Coimbatore,641030,101,226
01-03-2025,Chhattisgarh,Kabeerdham,491559,87,265
01-03-2025,Rajasthan,Jaipur,303712,162,273
01-03-2025,Uttar Pradesh,Shamli,251305,578,122
01-03-2025,Maharashtra,Nanded,431809,317,609
01-03-2025,Bihar,Gopalganj,841505,207,253
01-03-2025,Odisha,Sundergarh,769042,61,150
01-03-2025,Gujarat,Rajkot,360370,652,643
01-03-2025,Odisha,Baleswar,756040,153,120
01-03-2025,Odisha,Kendrapara,754215,240,445
01-03-2025,Uttar Pradesh,Ghazipur,233303,187,124
01-03-2025,Andhra Pradesh,West Godavari,534350,355,164
01-03-2025,Karnataka,Dharwad,580031,105,184
01-03-2025,Bihar,Bhojpur,802316,139,366
01-03-2025,Andhra Pradesh,Visakhapatnam,531028,183,122
01-03-2025,Haryana,Kurukshetra,136131,383,582
01-03-2025,Maharashtra,Pune,411025,30,58
01-03-2025,Tamil Nadu,Tiruppur,641662,134,198
01-03-2025,Madhya Pradesh,Raisen,464990,158,238
01-03-2025,Delhi,South West Delhi,110037,688,725
01-03-2025,Bihar,Gaya,824237,473,627
01-03-2025,Himachal Pradesh,Kangra,176022,81,129
01-03-2025,Uttar Pradesh,Siddharthnagar,272192,1272,580
01-03-2025,Odisha,Bhadrak,756132,156,261
01-03-2025,Karnataka,Dakshina Kannada,575006,57,128
01-03-2025,Odisha,Ganjam,761012,150,365
01-03-2025,Gujarat,Jamnagar,361345,27,34
01-03-2025,Karnataka,Bangalore,560017,28,125
01-03-2025,Gujarat,Ahmedabad,380008,409,591
01-03-2025,Punjab,Shaheed Bhagat Singh Nagar,144526,56,104
01-03-2025,Andhra Pradesh,Krishna,521126,152,87
01-03-2025,Bihar,Jehanabad,804425,150,369
01-03-2025,Andhra Pradesh,Vizianagaram,532168,15,12
01-03-2025,Punjab,Tarn Taran,143201,61,92
01-03-2025,Gujarat,Narmada,393130,95,144
01-03-2025,Haryana,Kaithal,136042,139,369
01-03-2025,Maharashtra,Nashik,423213,147,226
01-03-2025,Orissa,Balangir,767037,35,275
01-03-2025,Andhra Pradesh,Chittoor,517590,278,142
01-03-2025,Tamil Nadu,Villupuram,604205,166,60
01-03-2025,Odisha,Khorda,751012,90,120
01-03-2025,Rajasthan,Udaipur,307025,427,539
01-03-2025,West Bengal,Birbhum,731236,145,145
01-03-2025,Uttar Pradesh,Bareilly,243006,299,262
01-03-2025,Jharkhand,Dumka,814141,295,283
01-03-2025,Kerala,Thrissur,680519,88,94
01-03-2025,West Bengal,South 24 Parganas,700146,22,39
01-03-2025,West Bengal,Bankura,722121,143,133
01-03-2025,Maharashtra,Satara,415205,100,158
01-03-2025,Rajasthan,Jalor,343025,106,201
01-03-2025,Gujarat,Rajkot,360022,130,148
01-03-2025,Gujarat,Surat,394310,107,127
01-03-2025,Maharashtra,Mumbai,400064,116,314
01-03-2025,Tamil Nadu,Pudukkottai,622422,25,19
01-03-2025,Kerala,Thrissur,680586,112,160
01-03-2025,Tamil Nadu,Thanjavur,614906,98,104
01-03-2025,Uttar Pradesh,Mirzapur,231314,63,68
01-03-2025,Maharashtra,Nanded,431742,191,376
01-03-2025,Uttar Pradesh,Budaun,243720,64,75
01-03-2025,Madhya Pradesh,Rewa,486448,430,270
01-03-2025,Tamil Nadu,Ariyalur,621651,32,291
01-03-2025,Andhra Pradesh,Cuddapah,516004,159,56
01-03-2025,Tamil Nadu,Tiruvallur,631303,193,35
01-03-2025,Gujarat,Gandhinagar,382006,77,106
01-03-2025,Chhattisgarh,Bilaspur,495112,85,397
01-03-2025,Maharashtra,Aurangabad,431005,107,354
01-03-2025,Himachal Pradesh,Kullu,175134,77,126
01-03-2025,Tamil Nadu,Kancheepuram,600096,142,235
01-03-2025,Rajasthan,Bhilwara,311022,57,67
01-03-2025,Madhya Pradesh,Sagar,470117,437,561
01-03-2025,Andhra Pradesh,Prakasam,523109,106,45
01-03-2025,Jharkhand,Purbi Singhbhum,831001,44,176
01-03-2025,Madhya Pradesh,East Nimar,450337,52,113
01-03-2025,Gujarat,Navsari,396560,86,85
01-03-2025,Tamil Nadu,Chennai,600092,132,298
01-03-2025,Punjab,Hoshiarpur,144209,17,78
01-03-2025,Tripura,North Tripura,799250,321,102
01-03-2025,Assam,Kamrup Metro,781023,64,63
01-03-2025,Tamil Nadu,Tiruvannamalai,606906,144,36
01-03-2025,Gujarat,Navsari,396310,48,66
01-03-2025,Andhra Pradesh,Visakhapatnam,531085,202,56
01-03-2025,Andhra Pradesh,Anantapur,515551,27,39
01-03-2025,Jharkhand,Giridih,825418,256,178
01-03-2025,Telangana,Mahabubnagar,509350,79,77
01-03-2025,Tamil Nadu,Villupuram,604102,120,28
01-03-2025,Karnataka,Dakshina Kannada,574223,40,32
01-03-2025,Assam,Baksa,781333,70,16
01-03-2025,Uttar Pradesh,Mahoba,210425,94,51
01-03-2025,Uttar Pradesh,Bhadohi,221303,34,45
01-03-2025,Kerala,Ernakulam,683514,41,93
01-03-2025,Telangana,K.v. Rangareddy,509358,27,41
01-03-2025,Gujarat,Anand,388410,27,59
01-03-2025,Maharashtra,Sindhudurg,416528,39,41
01-03-2025,Assam,Golaghat,785611,45,80
01-03-2025,Madhya Pradesh,Agar Malwa,465550,69,77
01-03-2025,Andhra Pradesh,Ananthapuramu,515871,267,68
01-03-2025,Odisha,JAJPUR,755004,55,109
01-03-2025,Meghalaya,East Khasi Hills,793004,43,70
01-03-2025,Assam,Kamrup Metro,781020,79,23
01-03-2025,Karnataka,Haveri,581145,53,57
01-03-2025,Maharashtra,Raigarh,402113,19,34
01-03-2025,Telangana,Siddipet,502108,20,29
01-03-2025,Chhattisgarh,Dakshin Bastar Dantewada,494552,34,91
01-03-2025,Manipur,Imphal East,795003,26,45
01-03-2025,Assam,Majuli,785106,54,24
01-03-2025,Uttarakhand,Almora,263656,87,105
01-03-2025,West Bengal,North 24 Parganas,743129,31,22
01-03-2025,West Bengal,Nadia,741251,24,24
01-03-2025,West Bengal,Purba Medinipur,721447,26,40
01-03-2025,Himachal Pradesh,Kangra,176081,32,39
01-03-2025,Telangana,Medchal-malkajgiri,500067,22,39
01-03-2025,Kerala,Thrissur,680662,36,45
01-03-2025,Jammu and Kashmir,Srinagar,190021,11,29
01-03-2025,Andhra Pradesh,Anakapalli,531036,12,26
01-03-2025,Tamil Nadu,Thiruvarur,609502,28,20
01-03-2025,Karnataka,Haveri,581212,29,12
01-03-2025,Telangana,Yadadri.,508286,10,12
01-03-2025,Chhattisgarh,Bemetara,491993,132,1083
01-03-2025,Tamil Nadu,Madurai,625103,228,158
01-03-2025,Uttar Pradesh,Bulandshahr,202393,1446,265
01-03-2025,Jharkhand,Dhanbad,828130,132,397
01-03-2025,Madhya Pradesh,Chhindwara,480001,720,1553
01-03-2025,Karnataka,Bengaluru,560053,90,121
01-03-2025,Uttarakhand,Rudraprayag,246475,120,249
01-03-2025,West Bengal,Uttar Dinajpur,733128,185,229
01-03-2025,Tamil Nadu,Perambalur,621114,42,67
01-03-2025,Tamil Nadu,Tiruvallur,600077,558,588
01-03-2025,Kerala,Kottayam,686103,23,42
01-03-2025,Uttar Pradesh,Budaun,243638,1058,326
01-03-2025,West Bengal,Kolkata,700004,40,93
01-03-2025,Tamil Nadu,Coimbatore,642002,166,151
01-03-2025,Bihar,Samastipur,847105,136,240
01-03-2025,Uttar Pradesh,Allahabad,212303,609,166
01-03-2025,Uttar Pradesh,Gonda,271122,631,298
01-03-2025,Himachal Pradesh,Shimla,171214,42,41
01-03-2025,Madhya Pradesh,Raisen,464770,196,302
01-03-2025,Madhya Pradesh,Shivpuri,473775,1403,452
01-03-2025,Gujarat,Navsari,396450,112,129
01-03-2025,Odisha,Jajapur,755027,62,125
01-03-2025,Uttar Pradesh,Kaushambi,212207,886,267
01-03-2025,Maharashtra,Chandrapur,442914,50,241
01-03-2025,Jharkhand,Simdega,835223,644,1088
01-03-2025,West Bengal,North 24 Parganas,743127,131,187
01-03-2025,Uttar Pradesh,Deoria,274502,388,376
01-03-2025,Madhya Pradesh,Shahdol,484774,549,1405
01-03-2025,Tripura,West Tripura,799210,330,309
01-03-2025,Telangana,K.v. Rangareddy,501121,76,130
01-03-2025,Uttar Pradesh,Ghaziabad,201010,304,321
01-03-2025,Karnataka,Bengaluru,560068,448,630
01-03-2025,Odisha,Nuapada,766107,227,544
01-03-2025,Assam,Marigaon,782121,191,153
01-03-2025,Odisha,Kendrapara,754214,93,203
01-03-2025,West Bengal,South 24 Parganas,743513,178,218
01-03-2025,West Bengal,Paschim Bardhaman,713341,10,13
01-03-2025,Karnataka,Bangalore,560054,24,197
01-03-2025,Telangana,Hyderabad,500018,188,246
01-03-2025,Chhattisgarh,Korba,495454,240,236
01-03-2025,Punjab,Hoshiarpur,144210,63,229
01-03-2025,Uttarakhand,Dehradun,248002,146,205
01-03-2025,Tamil Nadu,Villupuram,607201,158,51
01-03-2025,Uttar Pradesh,Sonbhadra,231213,1024,513
01-03-2025,Maharashtra,Hingoli,431705,351,860
01-03-2025,Maharashtra,Nandurbar,425413,344,1222
01-03-2025,Tamil Nadu,Nagapattinam,614707,83,95
01-03-2025,Tamil Nadu,Vellore,632515,45,77
01-03-2025,Tamil Nadu,Madurai,625002,392,987
01-03-2025,Gujarat,Chhotaudepur,391165,256,293
01-03-2025,Uttar Pradesh,Bulandshahr,245407,218,56
01-03-2025,Jammu and Kashmir,Kulgam,192232,174,255
01-03-2025,Haryana,Ambala,134202,193,327
01-03-2025,Maharashtra,Sangli,416403,256,368
01-03-2025,Himachal Pradesh,Kangra,176025,58,88
01-03-2025,Maharashtra,Jalna,431205,71,131
01-03-2025,Jharkhand,East Singhbhum,831003,339,267
01-03-2025,Tamil Nadu,Madurai,625014,485,569
01-03-2025,Andhra Pradesh,Ananthapur,515301,273,40
01-03-2025,Maharashtra,Wardha,442102,298,549
01-03-2025,Maharashtra,Beed,431129,145,391
01-03-2025,Maharashtra,Satara,415103,85,158
01-03-2025,Bihar,Samastipur,848115,151,214
01-03-2025,Tamil Nadu,Tiruppur,641601,90,95
01-03-2025,Tamil Nadu,Vellore,632510,68,61
01-03-2025,Bihar,Nalanda,801305,192,380
01-03-2025,Uttar Pradesh,Saharanpur,247662,502,222
01-03-2025,Uttar Pradesh,Fatehpur,212658,190,262
01-03-2025,Andhra Pradesh,Kurnool,518346,407,90
01-03-2025,Uttar Pradesh,Saharanpur,247343,83,66
01-03-2025,Maharashtra,Nagpur,440008,242,969
01-03-2025,Andhra Pradesh,Prakasam,523334,152,78
01-03-2025,Tamil Nadu,Pudukkottai,622503,60,84
01-03-2025,Assam,Nalbari,781138,137,28
01-03-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,167,131
01-03-2025,Rajasthan,Sawai Madhopur,322024,141,228
01-03-2025,Kerala,Kannur,670003,65,112
01-03-2025,Uttar Pradesh,Rae Bareli,229212,183,104
01-03-2025,Madhya Pradesh,Ratlam,457222,228,185
01-03-2025,Maharashtra,Pune,413130,144,230
01-03-2025,Bihar,Vaishali,844141,40,46
01-03-2025,Karnataka,Kolar,563120,49,143
01-03-2025,Tamil Nadu,Tirunelveli,627502,42,61
01-03-2025,Kerala,Thiruvananthapuram,695508,56,41
01-03-2025,West Bengal,Jalpaiguri,735221,46,98
01-03-2025,Maharashtra,Chandrapur,442406,68,234
01-03-2025,Telangana,Hyderabad,500057,32,32
01-03-2025,Karnataka,Bellary,583134,254,119
01-03-2025,Telangana,Adilabad,504110,48,97
01-03-2025,Tamil Nadu,Thoothukkudi,628008,584,451
01-03-2025,West Bengal,Uttar Dinajpur,733143,123,193
01-03-2025,Kerala,Idukki,685553,86,128
01-03-2025,Karnataka,Tumakuru,572119,34,29
01-03-2025,Jammu and Kashmir,Leh,194201,23,18
01-03-2025,Bihar,Patna,800111,165,208
01-03-2025,Karnataka,Bangalore,560011,36,187
01-03-2025,Maharashtra,Sindhudurg,416602,210,256
01-03-2025,Jharkhand,Purbi Singhbhum,831009,76,199
01-03-2025,Sikkim,East,737132,12,19
01-03-2025,Gujarat,Bharuch,392215,21,24
01-03-2025,Andhra Pradesh,Krishna,521120,161,69
01-03-2025,Karnataka,Ballari,583104,60,63
01-03-2025,Andhra Pradesh,Tirupati,517507,39,43
01-03-2025,Punjab,Hoshiarpur,144529,30,85
01-03-2025,Gujarat,Gandhinagar,382424,75,263
01-03-2025,Odisha,Sambalpur,768200,160,222
01-03-2025,Bihar,Begusarai,851210,88,78
01-03-2025,Karnataka,Bijapur,586122,24,64
01-03-2025,Punjab,Amritsar,143202,71,251
01-03-2025,Tamil Nadu,Vellore,635808,199,111
01-03-2025,Himachal Pradesh,Bilaspur,174033,31,43
01-03-2025,Telangana,Hyderabad,500078,11,13
01-03-2025,Gujarat,Jamnagar,360480,19,30
01-03-2025,Gujarat,Navsari,396350,36,32
01-03-2025,Gujarat,Bhavnagar,364110,51,83
01-03-2025,West Bengal,Nadia,741508,53,74
01-03-2025,Karnataka,Davangere,577552,83,96
01-03-2025,Maharashtra,Jalna,431007,23,30
01-03-2025,Odisha,Kandhamal,762024,20,12
01-03-2025,Karnataka,Bijapur,586215,75,88
01-03-2025,Maharashtra,Wardha,442111,23,52
01-03-2025,Assam,Hojai,782442,138,107
01-03-2025,Maharashtra,Satara,415011,89,140
01-03-2025,Kerala,Thiruvananthapuram,695101,47,69
01-03-2025,Uttar Pradesh,Lucknow,227107,411,228
01-03-2025,Andhra Pradesh,Khammam,507169,12,37
01-03-2025,Madhya Pradesh,East Nimar,450116,106,415
01-03-2025,Karnataka,Hassan,573124,54,21
01-03-2025,Arunachal Pradesh,Papum Pare,791111,42,194
01-03-2025,Telangana,Warangal Urban,506002,92,279
01-03-2025,Karnataka,Mysuru,570011,55,52
01-03-2025,Telangana,Nagarkurnool,509412,51,47
01-03-2025,Karnataka,Vijayanagara,583135,67,56
01-03-2025,Kerala,Alappuzha,690102,10,27
01-03-2025,Haryana,Karnal,132023,48,142
01-03-2025,West Bengal,Malda,732141,46,68
01-03-2025,Kerala,Thrissur,680616,23,52
01-03-2025,Rajasthan,Baran,325206,92,132
01-03-2025,Tamil Nadu,Nagapattinam,611102,55,32
01-03-2025,Jharkhand,Hazaribagh,829125,31,30
01-03-2025,Assam,Tinsukia,786170,60,34
01-03-2025,Uttarakhand,Almora,263659,63,59
01-03-2025,West Bengal,Paschim Bardhaman,713148,20,42
01-03-2025,Uttar Pradesh,Siddharthnagar,272148,43,34
01-03-2025,Telangana,Khammam,507183,22,18
01-03-2025,Karnataka,Bidar,585418,67,111
01-03-2025,Tamil Nadu,Vellore,632531,32,52
01-03-2025,Uttar Pradesh,Deoria,274604,114,145
01-03-2025,Kerala,Ernakulam,683518,51,87
01-03-2025,Kerala,Palakkad,678624,16,23
01-03-2025,Kerala,Ernakulam,682036,10,22
01-03-2025,Karnataka,Udupi,576113,37,27
01-03-2025,Andhra Pradesh,Palnadu,522413,21,28
01-03-2025,Gujarat,Surat,394410,22,31
01-03-2025,Odisha,Sundergarh,770001,57,51
01-03-2025,Himachal Pradesh,Kangra,176073,19,11
01-03-2025,Andhra Pradesh,Srikakulam,532460,245,217
01-03-2025,Odisha,Malkangiri,764042,112,22
01-03-2025,Andhra Pradesh,Visakhapatnam,531133,202,193
01-03-2025,Kerala,Kasaragod,671314,254,248
01-03-2025,Maharashtra,Nagpur,440002,265,715
01-03-2025,Punjab,Tarn Taran,143407,52,253
01-03-2025,Karnataka,Davangere,577004,217,465
01-03-2025,Bihar,Saran,841301,348,532
01-03-2025,Odisha,Bhadrak,756117,240,515
01-03-2025,West Bengal,Birbhum,731219,180,258
01-03-2025,Andhra Pradesh,Prakasam,523157,199,160
01-03-2025,Bihar,Bhojpur,802154,147,243
